@relation 'census_income-weka.filters.unsupervised.attribute.Remove-R2-3,9-10,12-14'

@attribute age numeric
@attribute education {Bachelors,Some-college,11th,HS-grad,Prof-school,Assoc-acdm,Assoc-voc,9th,7th-8th,12th,Masters,1st-4th,10th,Doctorate,5th-6th,Preschool}
@attribute education-num numeric
@attribute marital-status {Married-civ-spouse,Divorced,Never-married,Separated,Widowed,Married-spouse-absent,Married-AF-spouse}
@attribute occupation {Tech-support,Craft-repair,Other-service,Sales,Exec-managerial,Prof-specialty,Handlers-cleaners,Machine-op-inspct,Adm-clerical,Farming-fishing,Transport-moving,Priv-house-serv,Protective-serv,Armed-Forces}
@attribute relationship {Wife,Own-child,Husband,Not-in-family,Other-relative,Unmarried}
@attribute capital-gain numeric
@attribute class {>50K,<=50K}

@data
45,Masters,14,Divorced,Exec-managerial,Not-in-family,0,>50K
46,Masters,14,Married-civ-spouse,Sales,Husband,0,>50K
17,10th,6,Never-married,Other-service,Own-child,0,<=50K
56,7th-8th,4,Married-civ-spouse,Exec-managerial,Husband,0,>50K
25,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,3103,>50K
47,Masters,14,Separated,Machine-op-inspct,Unmarried,0,<=50K
23,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
51,HS-grad,9,Separated,Other-service,Unmarried,0,<=50K
19,Some-college,10,Never-married,Tech-support,Not-in-family,0,<=50K
33,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
32,HS-grad,9,Divorced,Other-service,Unmarried,0,<=50K
52,HS-grad,9,Divorced,Transport-moving,Not-in-family,0,<=50K
36,Some-college,10,Separated,Other-service,Other-relative,0,<=50K
34,HS-grad,9,Divorced,Craft-repair,Not-in-family,0,<=50K
26,12th,8,Married-civ-spouse,Sales,Husband,0,<=50K
35,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,<=50K
58,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,0,>50K
32,11th,7,Divorced,Craft-repair,Own-child,0,<=50K
23,Some-college,10,Never-married,Other-service,Other-relative,0,<=50K
28,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,0,<=50K
20,10th,6,Never-married,Other-service,Other-relative,0,<=50K
17,10th,6,Never-married,Other-service,Own-child,0,<=50K
56,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,3103,>50K
26,HS-grad,9,Divorced,Adm-clerical,Own-child,0,<=50K
43,Bachelors,13,Divorced,Prof-specialty,Unmarried,1506,<=50K
45,Some-college,10,Never-married,Prof-specialty,Not-in-family,0,<=50K
34,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,7688,>50K
54,1st-4th,2,Married-civ-spouse,Other-service,Husband,0,<=50K
51,HS-grad,9,Widowed,Other-service,Unmarried,0,<=50K
58,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,0,<=50K
49,Assoc-acdm,12,Separated,Adm-clerical,Not-in-family,2597,<=50K
21,Assoc-voc,11,Never-married,Adm-clerical,Own-child,0,<=50K
44,Some-college,10,Never-married,Other-service,Not-in-family,0,<=50K
26,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,<=50K
39,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,<=50K
37,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
49,HS-grad,9,Divorced,Adm-clerical,Not-in-family,0,<=50K
45,HS-grad,9,Separated,Machine-op-inspct,Unmarried,0,<=50K
60,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,<=50K
28,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,<=50K
23,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
44,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,<=50K
19,Some-college,10,Never-married,Farming-fishing,Own-child,0,<=50K
37,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,>50K
41,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,0,<=50K
56,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,7688,>50K
44,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,0,>50K
30,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,0,>50K
23,Bachelors,13,Never-married,Sales,Not-in-family,0,<=50K
44,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,3103,>50K
38,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,7688,>50K
32,Some-college,10,Married-civ-spouse,Sales,Husband,5178,>50K
57,Masters,14,Never-married,Farming-fishing,Not-in-family,0,<=50K
35,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,7688,>50K
48,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,99999,>50K
32,Some-college,10,Married-civ-spouse,Protective-serv,Husband,0,<=50K
76,Masters,14,Widowed,Prof-specialty,Not-in-family,0,<=50K
57,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,0,<=50K
51,Masters,14,Married-civ-spouse,Exec-managerial,Husband,7298,>50K
50,10th,6,Married-civ-spouse,Other-service,Husband,0,<=50K
38,HS-grad,9,Married-AF-spouse,Other-service,Wife,0,<=50K
53,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,<=50K
59,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,0,<=50K
23,HS-grad,9,Never-married,Transport-moving,Own-child,0,<=50K
44,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,8614,>50K
23,Bachelors,13,Never-married,Sales,Not-in-family,0,<=50K
23,Assoc-acdm,12,Never-married,Sales,Own-child,0,<=50K
44,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
30,HS-grad,9,Married-civ-spouse,Tech-support,Husband,0,<=50K
28,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
46,Some-college,10,Divorced,Exec-managerial,Not-in-family,0,<=50K
34,Preschool,1,Never-married,Adm-clerical,Own-child,0,<=50K
38,Bachelors,13,Separated,Exec-managerial,Not-in-family,27828,>50K
26,Some-college,10,Never-married,Sales,Not-in-family,0,<=50K
39,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
28,Some-college,10,Never-married,Sales,Own-child,0,<=50K
33,Masters,14,Married-civ-spouse,Prof-specialty,Husband,0,<=50K
43,Masters,14,Divorced,Prof-specialty,Unmarried,0,>50K
30,Bachelors,13,Divorced,Exec-managerial,Not-in-family,0,<=50K
59,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,>50K
26,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
28,Some-college,10,Never-married,Tech-support,Own-child,0,<=50K
48,Some-college,10,Never-married,Other-service,Not-in-family,0,<=50K
49,Bachelors,13,Widowed,Prof-specialty,Unmarried,1506,<=50K
41,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
20,Some-college,10,Never-married,Adm-clerical,Own-child,0,<=50K
49,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,0,>50K
37,Bachelors,13,Never-married,Prof-specialty,Other-relative,0,<=50K
18,12th,8,Never-married,Sales,Own-child,0,<=50K
61,HS-grad,9,Married-civ-spouse,Tech-support,Husband,0,>50K
26,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
66,Bachelors,13,Widowed,Other-service,Not-in-family,0,<=50K
68,Masters,14,Never-married,Prof-specialty,Not-in-family,3273,<=50K
27,HS-grad,9,Married-civ-spouse,Protective-serv,Wife,0,<=50K
66,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,0,<=50K
28,10th,6,Never-married,Other-service,Unmarried,0,<=50K
26,Bachelors,13,Never-married,Prof-specialty,Not-in-family,0,<=50K
46,Some-college,10,Married-civ-spouse,Transport-moving,Husband,0,<=50K
35,HS-grad,9,Never-married,Machine-op-inspct,Own-child,0,<=50K
26,HS-grad,9,Never-married,Farming-fishing,Own-child,0,<=50K
40,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,0,<=50K
31,Some-college,10,Never-married,Exec-managerial,Not-in-family,0,<=50K
52,HS-grad,9,Widowed,Transport-moving,Not-in-family,0,<=50K
61,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,<=50K
39,11th,7,Married-civ-spouse,Craft-repair,Husband,0,<=50K
25,HS-grad,9,Never-married,Other-service,Own-child,114,<=50K
47,Bachelors,13,Married-civ-spouse,Tech-support,Husband,0,<=50K
33,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
17,11th,7,Never-married,Other-service,Own-child,0,<=50K
26,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,<=50K
25,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,0,<=50K
39,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
33,Masters,14,Married-civ-spouse,Exec-managerial,Husband,7298,>50K
46,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
27,Some-college,10,Separated,Adm-clerical,Unmarried,0,<=50K
48,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,7298,>50K
29,11th,7,Married-civ-spouse,Other-service,Wife,0,<=50K
40,Bachelors,13,Never-married,Sales,Own-child,0,<=50K
24,Bachelors,13,Never-married,Sales,Own-child,0,<=50K
55,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
56,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,>50K
25,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,0,<=50K
36,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,<=50K
26,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
37,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,>50K
36,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
23,11th,7,Never-married,Craft-repair,Own-child,0,<=50K
25,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,<=50K
36,HS-grad,9,Divorced,Adm-clerical,Own-child,0,<=50K
39,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,5178,>50K
35,Assoc-voc,11,Never-married,Craft-repair,Own-child,0,<=50K
33,11th,7,Never-married,Handlers-cleaners,Own-child,0,<=50K
31,Some-college,10,Never-married,Craft-repair,Not-in-family,0,<=50K
49,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,0,<=50K
40,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,<=50K
27,Some-college,10,Widowed,Adm-clerical,Unmarried,0,<=50K
50,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,<=50K
38,12th,8,Never-married,Machine-op-inspct,Not-in-family,0,<=50K
55,Bachelors,13,Divorced,Exec-managerial,Unmarried,0,<=50K
49,7th-8th,4,Married-civ-spouse,Other-service,Husband,0,<=50K
40,Bachelors,13,Married-spouse-absent,Other-service,Not-in-family,0,<=50K
42,Assoc-voc,11,Divorced,Tech-support,Not-in-family,0,<=50K
51,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,>50K
27,Bachelors,13,Never-married,Adm-clerical,Own-child,0,<=50K
30,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,0,>50K
40,10th,6,Never-married,Other-service,Unmarried,0,<=50K
43,Bachelors,13,Separated,Craft-repair,Unmarried,0,<=50K
24,HS-grad,9,Never-married,Other-service,Not-in-family,0,<=50K
38,Bachelors,13,Married-civ-spouse,Sales,Husband,0,>50K
52,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
32,Assoc-voc,11,Married-civ-spouse,Sales,Husband,0,>50K
33,Assoc-voc,11,Separated,Protective-serv,Not-in-family,0,<=50K
21,HS-grad,9,Never-married,Machine-op-inspct,Own-child,0,<=50K
27,Some-college,10,Never-married,Sales,Not-in-family,0,<=50K
31,HS-grad,9,Divorced,Exec-managerial,Not-in-family,0,<=50K
29,Masters,14,Married-civ-spouse,Prof-specialty,Wife,0,>50K
49,5th-6th,3,Married-civ-spouse,Other-service,Husband,0,<=50K
46,Bachelors,13,Married-civ-spouse,Sales,Husband,0,>50K
37,11th,7,Married-civ-spouse,Craft-repair,Husband,0,<=50K
56,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,0,>50K
37,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,<=50K
26,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,<=50K
31,Some-college,10,Never-married,Adm-clerical,Unmarried,0,<=50K
36,HS-grad,9,Married-civ-spouse,Other-service,Wife,0,<=50K
52,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
40,Some-college,10,Divorced,Craft-repair,Not-in-family,0,<=50K
21,HS-grad,9,Married-spouse-absent,Exec-managerial,Other-relative,0,<=50K
63,10th,6,Separated,Machine-op-inspct,Not-in-family,0,<=50K
30,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,<=50K
30,Bachelors,13,Married-civ-spouse,Sales,Husband,0,<=50K
50,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
41,Masters,14,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
39,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
23,HS-grad,9,Separated,Machine-op-inspct,Unmarried,0,<=50K
52,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
46,Assoc-voc,11,Divorced,Tech-support,Unmarried,0,<=50K
26,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,0,<=50K
30,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,<=50K
23,Some-college,10,Divorced,Exec-managerial,Not-in-family,0,<=50K
21,Some-college,10,Never-married,Adm-clerical,Own-child,0,<=50K
39,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,<=50K
37,Assoc-voc,11,Married-civ-spouse,Protective-serv,Husband,0,<=50K
40,Masters,14,Married-civ-spouse,Exec-managerial,Husband,99999,>50K
38,Some-college,10,Divorced,Adm-clerical,Unmarried,0,<=50K
47,Bachelors,13,Married-civ-spouse,Sales,Husband,4064,<=50K
20,Some-college,10,Never-married,Other-service,Own-child,0,<=50K
35,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
62,Bachelors,13,Divorced,Prof-specialty,Not-in-family,14084,>50K
32,11th,7,Divorced,Other-service,Unmarried,0,<=50K
42,Bachelors,13,Married-civ-spouse,Sales,Husband,0,>50K
32,10th,6,Never-married,Craft-repair,Unmarried,0,<=50K
27,Some-college,10,Never-married,Other-service,Own-child,0,<=50K
53,Bachelors,13,Married-civ-spouse,Sales,Husband,0,>50K
28,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
26,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
47,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,0,>50K
23,Some-college,10,Never-married,Protective-serv,Own-child,0,<=50K
70,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
41,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
43,Masters,14,Never-married,Prof-specialty,Not-in-family,0,<=50K
40,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
64,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,>50K
40,Some-college,10,Divorced,Exec-managerial,Not-in-family,0,<=50K
43,Bachelors,13,Divorced,Exec-managerial,Not-in-family,0,<=50K
50,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,0,<=50K
32,11th,7,Married-civ-spouse,Farming-fishing,Husband,0,<=50K
42,11th,7,Divorced,Sales,Unmarried,1506,<=50K
41,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,>50K
30,Some-college,10,Never-married,Exec-managerial,Not-in-family,0,<=50K
20,Some-college,10,Never-married,Other-service,Own-child,0,<=50K
45,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
42,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,0,>50K
24,Assoc-acdm,12,Never-married,Machine-op-inspct,Own-child,0,<=50K
43,Bachelors,13,Divorced,Sales,Not-in-family,0,<=50K
28,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,<=50K
35,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,0,<=50K
38,HS-grad,9,Never-married,Adm-clerical,Unmarried,0,<=50K
32,Bachelors,13,Divorced,Prof-specialty,Unmarried,0,<=50K
50,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,0,<=50K
34,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,>50K
35,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
30,Masters,14,Never-married,Adm-clerical,Not-in-family,0,<=50K
61,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,0,<=50K
27,Bachelors,13,Never-married,Adm-clerical,Own-child,0,<=50K
61,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,0,<=50K
18,5th-6th,3,Never-married,Handlers-cleaners,Other-relative,0,<=50K
31,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,0,>50K
31,Bachelors,13,Divorced,Prof-specialty,Not-in-family,0,<=50K
20,HS-grad,9,Never-married,Other-service,Not-in-family,0,<=50K
35,12th,8,Married-civ-spouse,Transport-moving,Husband,0,<=50K
51,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,<=50K
43,Some-college,10,Married-civ-spouse,Sales,Husband,7688,>50K
18,11th,7,Never-married,Handlers-cleaners,Own-child,0,<=50K
55,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,99999,>50K
59,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,0,<=50K
21,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
22,10th,6,Never-married,Other-service,Own-child,0,<=50K
60,Some-college,10,Widowed,Exec-managerial,Not-in-family,0,<=50K
49,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,>50K
21,HS-grad,9,Never-married,Handlers-cleaners,Own-child,0,<=50K
61,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
64,5th-6th,3,Divorced,Craft-repair,Not-in-family,0,<=50K
63,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,<=50K
27,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,<=50K
23,Bachelors,13,Never-married,Other-service,Own-child,0,<=50K
41,HS-grad,9,Divorced,Exec-managerial,Unmarried,0,<=50K
40,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,7298,>50K
55,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
17,10th,6,Never-married,Other-service,Own-child,0,<=50K
34,Some-college,10,Never-married,Craft-repair,Not-in-family,0,<=50K
24,Bachelors,13,Never-married,Adm-clerical,Own-child,0,<=50K
30,Prof-school,15,Married-civ-spouse,Prof-specialty,Wife,0,>50K
29,Masters,14,Never-married,Exec-managerial,Not-in-family,0,<=50K
52,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
57,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,>50K
38,Bachelors,13,Never-married,Tech-support,Not-in-family,0,<=50K
43,Masters,14,Divorced,Exec-managerial,Not-in-family,0,>50K
61,Some-college,10,Widowed,Adm-clerical,Other-relative,0,<=50K
38,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,15024,>50K
51,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,>50K
40,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,0,<=50K
41,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,0,>50K
19,Some-college,10,Never-married,Other-service,Own-child,0,<=50K
28,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,0,<=50K
59,Some-college,10,Married-civ-spouse,Sales,Husband,0,<=50K
32,Bachelors,13,Never-married,Prof-specialty,Own-child,0,<=50K
31,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,>50K
30,Assoc-acdm,12,Never-married,Machine-op-inspct,Not-in-family,0,<=50K
54,Some-college,10,Married-civ-spouse,Sales,Husband,0,<=50K
33,Assoc-voc,11,Separated,Craft-repair,Not-in-family,0,>50K
20,Some-college,10,Never-married,Adm-clerical,Own-child,0,<=50K
32,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,0,<=50K
35,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,0,<=50K
27,11th,7,Never-married,Craft-repair,Not-in-family,0,<=50K
40,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,0,>50K
34,Assoc-voc,11,Married-civ-spouse,Sales,Husband,0,<=50K
34,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,0,>50K
38,Some-college,10,Never-married,Craft-repair,Own-child,0,<=50K
28,HS-grad,9,Married-civ-spouse,Other-service,Husband,0,<=50K
65,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
61,Some-college,10,Never-married,Tech-support,Own-child,0,<=50K
18,11th,7,Never-married,Sales,Own-child,0,<=50K
35,Bachelors,13,Married-civ-spouse,Sales,Own-child,5178,>50K
45,Bachelors,13,Divorced,Exec-managerial,Unmarried,0,<=50K
25,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,0,<=50K
48,Prof-school,15,Divorced,Sales,Not-in-family,0,<=50K
19,Some-college,10,Never-married,Adm-clerical,Not-in-family,0,<=50K
43,Bachelors,13,Never-married,Exec-managerial,Not-in-family,0,>50K
54,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,0,>50K
47,Bachelors,13,Divorced,Sales,Not-in-family,0,<=50K
25,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,4865,<=50K
30,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,0,<=50K
35,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,0,<=50K
26,Some-college,10,Married-civ-spouse,Sales,Husband,0,<=50K
61,HS-grad,9,Married-civ-spouse,Sales,Husband,0,<=50K
54,HS-grad,9,Divorced,Other-service,Unmarried,0,<=50K
50,12th,8,Married-civ-spouse,Sales,Husband,0,>50K
32,9th,5,Separated,Machine-op-inspct,Unmarried,0,<=50K
34,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,0,<=50K
36,HS-grad,9,Never-married,Other-service,Not-in-family,0,<=50K
50,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,>50K
28,11th,7,Married-civ-spouse,Farming-fishing,Husband,0,<=50K
22,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
58,11th,7,Married-civ-spouse,Other-service,Husband,0,<=50K
27,5th-6th,3,Never-married,Other-service,Not-in-family,0,<=50K
62,Bachelors,13,Married-civ-spouse,Tech-support,Husband,0,<=50K
36,Bachelors,13,Never-married,Tech-support,Not-in-family,27828,>50K
21,Some-college,10,Never-married,Adm-clerical,Not-in-family,594,<=50K
41,Masters,14,Married-civ-spouse,Prof-specialty,Wife,0,<=50K
28,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
33,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
54,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
19,Some-college,10,Never-married,Sales,Own-child,0,<=50K
76,7th-8th,4,Never-married,Farming-fishing,Not-in-family,0,<=50K
34,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,0,>50K
40,Bachelors,13,Never-married,Adm-clerical,Not-in-family,0,<=50K
22,11th,7,Never-married,Sales,Unmarried,0,<=50K
17,11th,7,Never-married,Handlers-cleaners,Own-child,0,<=50K
55,Some-college,10,Divorced,Other-service,Not-in-family,0,<=50K
51,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,0,<=50K
26,5th-6th,3,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
44,Bachelors,13,Never-married,Other-service,Not-in-family,0,<=50K
54,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,0,>50K
34,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,0,<=50K
42,HS-grad,9,Divorced,Adm-clerical,Unmarried,0,<=50K
26,HS-grad,9,Never-married,Craft-repair,Not-in-family,0,<=50K
39,5th-6th,3,Married-civ-spouse,Other-service,Husband,0,<=50K
34,Bachelors,13,Never-married,Other-service,Not-in-family,0,<=50K
59,HS-grad,9,Divorced,Craft-repair,Not-in-family,0,<=50K
20,HS-grad,9,Never-married,Other-service,Own-child,0,<=50K
34,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,0,>50K
51,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
34,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,0,>50K
47,Bachelors,13,Separated,Prof-specialty,Unmarried,0,<=50K
30,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,0,<=50K
38,HS-grad,9,Separated,Sales,Not-in-family,0,<=50K
45,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,5178,>50K
23,Some-college,10,Never-married,Exec-managerial,Not-in-family,0,<=50K
34,Some-college,10,Married-civ-spouse,Craft-repair,Husband,0,>50K
22,12th,8,Never-married,Handlers-cleaners,Not-in-family,0,<=50K
31,HS-grad,9,Never-married,Craft-repair,Other-relative,0,<=50K
50,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,0,<=50K
19,1st-4th,2,Never-married,Handlers-cleaners,Other-relative,0,<=50K
28,Bachelors,13,Married-civ-spouse,Sales,Wife,15024,>50K
23,HS-grad,9,Never-married,Adm-clerical,Not-in-family,0,<=50K
35,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,0,<=50K
28,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,0,<=50K
